study_id,cell_id,block_id,model,family,stage,layout_id,within_block_order,form,physical_goal_sign,prompt_id,prompt,prompt_sha256,environment_seed,effective_policy_seed,action_cap,status,fixture_sha256,runtime_sha256,time_map_sha256
SGW-01,DIST-C08-N3-C-POS,DIST-C08-N3,N3,DIST,C,DIST-C08,3,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282930,2026094408,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-N3-C-NEG,DIST-C08-N3,N3,DIST,C,DIST-C08,4,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282930,2026094408,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-N3-I-POS,DIST-C08-N3,N3,DIST,C,DIST-C08,5,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282930,2026094408,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-N3-I-NEG,DIST-C08-N3,N3,DIST,C,DIST-C08,6,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282930,2026094408,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-D1-D-POS,DIST-C08-D1,D1,DIST,C,DIST-C08,1,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-D1-D-NEG,DIST-C08-D1,D1,DIST,C,DIST-C08,2,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-D1-C-POS,DIST-C08-D1,D1,DIST,C,DIST-C08,3,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-D1-C-NEG,DIST-C08-D1,D1,DIST,C,DIST-C08,4,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-D1-I-POS,DIST-C08-D1,D1,DIST,C,DIST-C08,5,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C08-D1-I-NEG,DIST-C08-D1,D1,DIST,C,DIST-C08,6,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-N3-D-NEG,DIST-C09-N3,N3,DIST,C,DIST-C09,1,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282931,2026094409,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-N3-C-POS,DIST-C09-N3,N3,DIST,C,DIST-C09,2,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282931,2026094409,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-N3-C-NEG,DIST-C09-N3,N3,DIST,C,DIST-C09,3,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282931,2026094409,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-N3-I-POS,DIST-C09-N3,N3,DIST,C,DIST-C09,4,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282931,2026094409,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-N3-I-NEG,DIST-C09-N3,N3,DIST,C,DIST-C09,5,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282931,2026094409,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-N3-D-POS,DIST-C09-N3,N3,DIST,C,DIST-C09,6,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282931,2026094409,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-D1-D-NEG,DIST-C09-D1,D1,DIST,C,DIST-C09,1,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-D1-C-POS,DIST-C09-D1,D1,DIST,C,DIST-C09,2,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-D1-C-NEG,DIST-C09-D1,D1,DIST,C,DIST-C09,3,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-D1-I-POS,DIST-C09-D1,D1,DIST,C,DIST-C09,4,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-D1-I-NEG,DIST-C09-D1,D1,DIST,C,DIST-C09,5,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C09-D1-D-POS,DIST-C09-D1,D1,DIST,C,DIST-C09,6,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-N3-C-POS,DIST-C10-N3,N3,DIST,C,DIST-C10,1,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282932,2026094410,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-N3-C-NEG,DIST-C10-N3,N3,DIST,C,DIST-C10,2,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282932,2026094410,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-N3-I-POS,DIST-C10-N3,N3,DIST,C,DIST-C10,3,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282932,2026094410,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-N3-I-NEG,DIST-C10-N3,N3,DIST,C,DIST-C10,4,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282932,2026094410,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-N3-D-POS,DIST-C10-N3,N3,DIST,C,DIST-C10,5,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282932,2026094410,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-N3-D-NEG,DIST-C10-N3,N3,DIST,C,DIST-C10,6,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282932,2026094410,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-D1-C-POS,DIST-C10-D1,D1,DIST,C,DIST-C10,1,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282932,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-D1-C-NEG,DIST-C10-D1,D1,DIST,C,DIST-C10,2,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282932,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-D1-I-POS,DIST-C10-D1,D1,DIST,C,DIST-C10,3,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282932,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-D1-I-NEG,DIST-C10-D1,D1,DIST,C,DIST-C10,4,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282932,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-D1-D-POS,DIST-C10-D1,D1,DIST,C,DIST-C10,5,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282932,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C10-D1-D-NEG,DIST-C10-D1,D1,DIST,C,DIST-C10,6,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282932,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-N3-C-NEG,DIST-C11-N3,N3,DIST,C,DIST-C11,1,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282933,2026094411,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-N3-I-POS,DIST-C11-N3,N3,DIST,C,DIST-C11,2,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282933,2026094411,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-N3-I-NEG,DIST-C11-N3,N3,DIST,C,DIST-C11,3,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282933,2026094411,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-N3-D-POS,DIST-C11-N3,N3,DIST,C,DIST-C11,4,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282933,2026094411,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-N3-D-NEG,DIST-C11-N3,N3,DIST,C,DIST-C11,5,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282933,2026094411,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-N3-C-POS,DIST-C11-N3,N3,DIST,C,DIST-C11,6,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282933,2026094411,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-D1-C-NEG,DIST-C11-D1,D1,DIST,C,DIST-C11,1,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282933,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-D1-I-POS,DIST-C11-D1,D1,DIST,C,DIST-C11,2,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282933,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-D1-I-NEG,DIST-C11-D1,D1,DIST,C,DIST-C11,3,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282933,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-D1-D-POS,DIST-C11-D1,D1,DIST,C,DIST-C11,4,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282933,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-D1-D-NEG,DIST-C11-D1,D1,DIST,C,DIST-C11,5,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282933,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C11-D1-C-POS,DIST-C11-D1,D1,DIST,C,DIST-C11,6,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282933,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-N3-I-POS,DIST-C12-N3,N3,DIST,C,DIST-C12,1,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282934,2026094412,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-N3-I-NEG,DIST-C12-N3,N3,DIST,C,DIST-C12,2,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282934,2026094412,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-N3-D-POS,DIST-C12-N3,N3,DIST,C,DIST-C12,3,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282934,2026094412,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-N3-D-NEG,DIST-C12-N3,N3,DIST,C,DIST-C12,4,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282934,2026094412,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-N3-C-POS,DIST-C12-N3,N3,DIST,C,DIST-C12,5,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282934,2026094412,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-N3-C-NEG,DIST-C12-N3,N3,DIST,C,DIST-C12,6,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282934,2026094412,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-D1-I-POS,DIST-C12-D1,D1,DIST,C,DIST-C12,1,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282934,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-D1-I-NEG,DIST-C12-D1,D1,DIST,C,DIST-C12,2,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282934,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-D1-D-POS,DIST-C12-D1,D1,DIST,C,DIST-C12,3,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282934,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-D1-D-NEG,DIST-C12-D1,D1,DIST,C,DIST-C12,4,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282934,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-D1-C-POS,DIST-C12-D1,D1,DIST,C,DIST-C12,5,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282934,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C12-D1-C-NEG,DIST-C12-D1,D1,DIST,C,DIST-C12,6,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282934,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-N3-D-POS,DIST-C13-N3,N3,DIST,C,DIST-C13,1,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282935,2026094413,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-N3-C-NEG,DIST-C13-N3,N3,DIST,C,DIST-C13,2,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282935,2026094413,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-N3-C-POS,DIST-C13-N3,N3,DIST,C,DIST-C13,3,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282935,2026094413,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-N3-D-NEG,DIST-C13-N3,N3,DIST,C,DIST-C13,4,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282935,2026094413,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-N3-I-NEG,DIST-C13-N3,N3,DIST,C,DIST-C13,5,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282935,2026094413,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-N3-I-POS,DIST-C13-N3,N3,DIST,C,DIST-C13,6,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282935,2026094413,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-D1-D-POS,DIST-C13-D1,D1,DIST,C,DIST-C13,1,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282935,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-D1-C-NEG,DIST-C13-D1,D1,DIST,C,DIST-C13,2,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282935,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-D1-C-POS,DIST-C13-D1,D1,DIST,C,DIST-C13,3,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282935,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-D1-D-NEG,DIST-C13-D1,D1,DIST,C,DIST-C13,4,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282935,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-D1-I-NEG,DIST-C13-D1,D1,DIST,C,DIST-C13,5,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282935,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C13-D1-I-POS,DIST-C13-D1,D1,DIST,C,DIST-C13,6,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282935,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-N3-C-NEG,DIST-C14-N3,N3,DIST,C,DIST-C14,1,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282936,2026094414,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-N3-C-POS,DIST-C14-N3,N3,DIST,C,DIST-C14,2,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282936,2026094414,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-N3-D-NEG,DIST-C14-N3,N3,DIST,C,DIST-C14,3,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282936,2026094414,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-N3-I-NEG,DIST-C14-N3,N3,DIST,C,DIST-C14,4,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282936,2026094414,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-N3-I-POS,DIST-C14-N3,N3,DIST,C,DIST-C14,5,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282936,2026094414,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-N3-D-POS,DIST-C14-N3,N3,DIST,C,DIST-C14,6,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282936,2026094414,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-D1-C-NEG,DIST-C14-D1,D1,DIST,C,DIST-C14,1,C,-1,DIST-C-NEG,Place the Rubik's cube so that the Rubik's cube is farther from the bowl than from the plate.,c0f8bb282b55cc737dfae48cc75967bbbf607aa2136ae5cde5a6da9d3208b149,20282936,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-D1-C-POS,DIST-C14-D1,D1,DIST,C,DIST-C14,2,C,1,DIST-C-POS,Place the Rubik's cube so that the Rubik's cube is closer to the bowl than to the plate.,f6c7780137e89e8c64b53f236fc06864679d0e08b43f7ea8a94ec2446e26b807,20282936,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-D1-D-NEG,DIST-C14-D1,D1,DIST,C,DIST-C14,3,D,-1,DIST-D-NEG,Put the Rubik's cube farther from the bowl than from the plate.,e3dcc7b1c13045a2fc4306264c2167ac2ced3805378bf0f7004f394362a49dc4,20282936,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-D1-I-NEG,DIST-C14-D1,D1,DIST,C,DIST-C14,4,I,-1,DIST-I-NEG,Place the Rubik's cube so that the plate is closer to the Rubik's cube than the bowl is.,bd9eeb259b1c6a7e78f164ec5459e617b27bb73b121b3481b0877be16d1cd0e1,20282936,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-D1-I-POS,DIST-C14-D1,D1,DIST,C,DIST-C14,5,I,1,DIST-I-POS,Place the Rubik's cube so that the plate is farther from the Rubik's cube than the bowl is.,3e011187af0c5c0f9a62b4665832bd7791e0ed63b2c261a8f5d808c87b94df4d,20282936,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,DIST-C14-D1-D-POS,DIST-C14-D1,D1,DIST,C,DIST-C14,6,D,1,DIST-D-POS,Put the Rubik's cube closer to the bowl than to the plate.,57d806ebfe36da3ee1c425394659431146daa594a94ca1d704cf33ed2161f1a1,20282936,1140,450,PLANNED_NOT_RELEASED,,,
